,name,url,formatted_address,types,place_id,accounting,administrative_area_level_1,administrative_area_level_2,administrative_area_level_4,administrative_area_level_5,airport,amusement_park,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,church,city_hall,clothing_store,colloquial_area,convenience_store,country,dentist,department_store,doctor,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,jewelry_store,laundry,library,liquor_store,local_government_office,locality,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,museum,natural_feature,neighborhood,night_club,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,point_of_interest,police,political,post_office,premise,primary_school,real_estate_agency,restaurant,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,street_address,sublocality,sublocality_level_1,subway_station,supermarket,tourist_attraction,town_square,train_station,transit_station,travel_agency,university,veterinary_care,zoo
1462,Veterinária Santa Tereza,https://maps.google.com/?cid=14476406666078397791,"Rua Gabro, 87 - Santa Tereza, Belo Horizonte - MG, 31010-170, Brasil","['pet_store', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']",ChIJY9K3oSCapgARXyWz2ymH5sg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1463,Veterinária Anchieta,https://maps.google.com/?cid=14494654202781323543,"Av. dos Bandeirantes, 1641 - Anchieta, Belo Horizonte - MG, 30310-403, Brasil","['pet_store', 'doctor', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']",ChIJIz9NXcmZpgARF1HnkjNbJ8k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1464,Veterinária Pampulha,https://maps.google.com/?cid=14612636843823557429,"Av. Cel. José Dias Bicalho, 262 - São Luiz, Belo Horizonte - MG, 31275-050, Brasil","['veterinary_care', 'health', 'point_of_interest', 'establishment']",ChIJO_xZhmeQpgARNWvj08mDyso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1465,UFMG Escola de Veterinária,https://maps.google.com/?cid=3997608584236870535,"Campus Pampulha da - Universidade Federal de Minas Gerais - Av. Pres. Antônio Carlos, 6627 - São Luiz, Belo Horizonte - MG, 31270-901, Brasil","['university', 'point_of_interest', 'establishment']",ChIJSaWKYvCQpgARh6t9vtNbejc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1466,Veterinária Bicho Sapeca,https://maps.google.com/?cid=13689920541183524227,"R. Cuiabá, 786 - Prado, Belo Horizonte - MG, 30411-213, Brasil","['pet_store', 'veterinary_care', 'point_of_interest', 'store', 'establishment']",ChIJaxK2WRKXpgARgz2RLDNe_L0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1467,Sinuca Point,https://maps.google.com/?cid=14875381997665357621,"Av. Brasil, 1238 - Funcionários, Belo Horizonte - MG, 30130-005, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJA6Co1G-ZpgARNY8VHR35b84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Sinuca Bola Branca Indústria e Comércio,https://maps.google.com/?cid=7297553717782741783,"Av. Pres. Antônio Carlos, 1725 - Aparecida, Belo Horizonte - MG, 31210-810, Brasil","['point_of_interest', 'store', 'establishment']",ChIJkVw74aWQpgARF4PFNXEeRmU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,Sinuca de Bico,https://maps.google.com/?cid=9303368882633788417,"R. Sergipe, 1199 - Savassi, Belo Horizonte - MG, 30130-171, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJhdV41xGZpgARAUzPF7U0HIE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Camarote da Sinuca,https://maps.google.com/?cid=5385499040171008522,"R. João Lúcio Brandão, 201 - Prado, Belo Horizonte - MG, 30411-046, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJFy2HjkGXpgARCqKZ69civUo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Boteco Nada Contra,https://maps.google.com/?cid=2868917785714626313,"Rua dos Aimorés, 629 - Funcionários, Belo Horizonte - MG, 30140-075, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJ52p1yJiZpgARCQ9So4Zx0Cc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Boteco da Carne,https://maps.google.com/?cid=12687167385913761123,"R. Alvarenga Peixoto, 551 - Lourdes, Belo Horizonte - MG, 30180-120, Brasil","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ9_5LswyXpgARY51Pm4TfEbA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Boteco 31,https://maps.google.com/?cid=11323780113833047382,"Al. dos Rouxinóis, 159 - Cabral, Contagem - MG, 32146-003, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJxwKFaXOUpgARVrWmfwQmJp0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Boteco Seu Carmo,https://maps.google.com/?cid=9887319610852814495,"R. Grão Mogol, 720 - Carmo, Belo Horizonte - MG, 30310-010, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJvaKLoFCZpgARn66iAc3QNok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,Boteco Coisa de Mineiro,https://maps.google.com/?cid=4668193459143813343,"R. Afonso Pena Júnior, 80 - Cidade Nova, Belo Horizonte - MG, 31117-110, Brasil","['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ10a3NKObpgAR36gRyzfByEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,Show Bar Drinks,https://maps.google.com/?cid=7184740637378627218,"Av. Alphonsus de Guimarães, 262 - Santa Efigênia, Belo Horizonte - MG, 30270-020, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJQzj2gEyapgARkkZEFotTtWM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Show Room Regina Salomão,https://maps.google.com/?cid=16816187749041337793,"R. Cuiabá, 721 - Prado, Belo Horizonte - MG, 30411-213, Brasil","['point_of_interest', 'clothing_store', 'store', 'establishment']",ChIJecx74xKXpgARwXXiaakZX-k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,Show Carnes,https://maps.google.com/?cid=11155369553610780360,"R. Viçosa, 561 - São Pedro, Belo Horizonte - MG, 30330-160, Brasil","['food', 'point_of_interest', 'store', 'establishment']",ChIJx4sXgtSZpgARyK4tXYHVz5o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Bolota Show,https://maps.google.com/?cid=6391488809943959820,"Av. Afonso Pena, 526 - Centro, Belo Horizonte - MG, 30120-070, Brasil","['night_club', 'bar', 'point_of_interest', 'establishment']",ChIJM1AEmvyZpgARDAmYhjUhs1g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Cinemark,https://maps.google.com/?cid=2453783822000015063,"Av. Olegário Maciel, 1600 - Loja OM25 - Santo Agostinho, Belo Horizonte - MG, 30180-915, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJves4j7-XpgAR10bpqWKXDSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Cineart,https://maps.google.com/?cid=6522424239473837191,"Rua dos Tupis, 337 - Centro, Belo Horizonte - MG, 30190-060, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJW8TSwJmZpgARh0Q83ElOhFo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,Cine Belas Artes,https://maps.google.com/?cid=9577604758840807688,"R. Gonçalves Dias, 1581 - Lourdes, Belo Horizonte - MG, 30140-092, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJfTE_dt6ZpgARCBHMqch86oQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Cinemark,https://maps.google.com/?cid=6010076448431818317,"Av. do Contorno, 6061 - São Pedro, Belo Horizonte - MG, 30110-110, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJm9Ko4c-ZpgARTUa45a8UaFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,Teatro Alterosa,https://maps.google.com/?cid=12250789612028676674,"Av. Assis Chateaubriand, 499 - Floresta, Belo Horizonte - MG, 30150-101, Brasil","['point_of_interest', 'establishment']",ChIJb39KJ_GZpgARQsoDoz6MA6o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,Teatro SESIMINAS,https://maps.google.com/?cid=5592991810437229926,"R. Padre Marinho, 60 - Santa Efigênia, Belo Horizonte - MG, 30140-040, Brasil","['point_of_interest', 'establishment']",ChIJd18dJuaZpgARZq3HLGtMnk0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Teatro Marilia,https://maps.google.com/?cid=17687011316380498481,"Av. Prof. Alfredo Balena, 586 - Santa Efigênia, Belo Horizonte - MG, 30130-100, Brasil","['point_of_interest', 'establishment']",ChIJVxNmfO2ZpgARMXosGxXjdPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,Teatro - Colégio Arnaldo,https://maps.google.com/?cid=2470997614659914787,"Rua dos Timbiras, 540 - Funcionários, Belo Horizonte - MG, 30140-060, Brasil","['university', 'point_of_interest', 'establishment']",ChIJXWvCxOuZpgARI0ykFj2_SiI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1488,Teatro Francisco Nunes,https://maps.google.com/?cid=15797846118240482103,"Av. Afonso Pena, 1321 - Centro, Belo Horizonte - MG, 30130-002, Brasil","['point_of_interest', 'establishment']",ChIJgUeSB-WZpgARN_MBDlg5Pds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,Galeria Ouvidor,https://maps.google.com/?cid=1379992398039039278,"R. São Paulo, 656 - Centro, Belo Horizonte - MG, 30170-130, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJa4mG1fyZpgARLj3bRca3JhM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,Galeria Ouvidor,https://maps.google.com/?q=Galeria+Ouvidor&ftid=0xa699e32adbdd2d:0xefe833ae2372af01,"Galeria Ouvidor - Centro, Belo Horizonte - MG, 30110-002, Brasil",['premise'],ChIJLd3bKuOZpgARAa9yI64z6O8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Aviamentos Ouvidor,https://maps.google.com/?cid=16198523262545214898,"Galeria Ouvidor - R. Curitiba, 715 - CT 24 - Centro, Belo Horizonte - MG, 30170-120, Brasil","['point_of_interest', 'store', 'establishment']",ChIJkShL2eKZpgARsr3odRW3zOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,Galeria Praça 7,https://maps.google.com/?cid=9121095172120685248,"R. Rio de Janeiro, 622 - Centro, Belo Horizonte - MG, 30160-041, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJV1NNYJ-ZpgARwKrIwLujlH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,Galeria dos Reparos,https://maps.google.com/?cid=632952403640953071,"Rua dos Tamôios, 900 - Lj G - Centro, Belo Horizonte - MG, 30120-050, Brasil","['point_of_interest', 'establishment']",ChIJ00z8FliXpgAR76i_ituyyAg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,Parque de Exposição da Gameleira,https://maps.google.com/?cid=7144578470519022791,"Av. Amazonas, 6020 - Gameleira, Belo Horizonte - MG, 30510-000, Brasil","['point_of_interest', 'establishment']",ChIJU0YdwviWpgARx6Qw7UOkJmM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,Parque De Exposição Pedro Leopoldo,https://maps.google.com/?cid=5509484177071629962,"em - Parque de Exposições Assis Chateaubriand - Av. Rômulo Joviano - Dona Julia, Pedro Leopoldo - MG, 33600-000, Brasil","['point_of_interest', 'establishment']",ChIJbfW6zL1hpgARimb9JauedUw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Filmes antigos aki,https://maps.google.com/?cid=6915217726362203487,"R. Dom Bôsco, 555 - Industrial, Contagem - MG, 32235-050, Brasil","['movie_rental', 'point_of_interest', 'store', 'establishment']",ChIJTcrZIqW_pgARX7VNPOLJ918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Peças Fiat BH - Pedro Segundo,https://maps.google.com/?cid=9334117359992775437,"Av. Dom Pedro II, 543 - Carlos Prates, Belo Horizonte - MG, 30710-010, Brasil","['car_repair', 'point_of_interest', 'store', 'establishment']",ChIJq6q6S1GXpgARDSMt3khyiYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Peças Renault Peugeot e Citroen Auto France BH,https://maps.google.com/?cid=12333840304773226521,"Av. Dom Pedro II, 418 - Carlos Prates, Belo Horizonte - MG, 30710-010, Brasil","['car_repair', 'point_of_interest', 'store', 'establishment']",ChIJwUPPplaXpgARGWBn4miaKqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Peças Turim,https://maps.google.com/?cid=7613743920235226707,"Rua Hespéria, 576 - Aparecida, Belo Horizonte - MG, 31235-080, Brasil","['car_repair', 'point_of_interest', 'store', 'establishment']",ChIJB-3HC5iQpgARUyZpkMFzqWk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Boate Champanhe,https://maps.google.com/?cid=12821726614620244264,"R. Itambé, 115 - Floresta, Belo Horizonte - MG, 30150-150, Brasil","['night_club', 'point_of_interest', 'establishment']",ChIJ0-sJUvCZpgARKImcb2zs77E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Boate do Pic,https://maps.google.com/?cid=10011408248734307988,"R. Cláudio Manoel, 1185 - Funcionários, Belo Horizonte - MG, 30140-100, Brasil","['night_club', 'point_of_interest', 'establishment']",ChIJdSlqVtyZpgARlFY5b8Kq74o,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
